gene1	gene2
Nrx-IV	rhea
caup	rhea
Su(z)12	Glycogenin
bib	Glycogenin
Ddx1	Glycogenin
Psn	Glycogenin
Mlc1	Glycogenin
Dscam	Glycogenin
Akap200	cin
sls	cin
Hr78	cin
snf	cin
tsh	chp
Syb	chp
raw	chp
Myo31DF	chp
morgue	chp
ofs	Dlic2
bap	Dlic2
exu	Dlic2
Tab2	Dlic2
Apc2	Pk92B
Cka	Pk92B
dpp	Pk92B
Nrt	Pk92B
prd	Pk92B
Hs6st	Pk92B
Scgdelta	Pak
bun	Pak
aft	Pak
trio	Pak
140up	Lim1
Ca-alpha1D	Lim1
Ice	Lim1
up	Lim1
Psn	Lim1
CG8247	Lim1
CG9445	Lim1
ALiX	Lim1
Tab2	Lim1
Tak1	Lim1
Pen	Lim1
santa-maria	CG34450
RpL30	CG34450
CG6372	CG34450
CG17470	CG34450
CG16719	Su(H)
pot	Su(H)
ppan	CG12301
dnc	CG12301
yellow-f	CG12301
dl	CG12301
Dif	CG12301
Pvf1	CG12301
bowl	lilli
RhoGAPp190	lilli
Hmgs	lilli
form3	lilli
frc	lilli
Chc	lilli
CG1942	lilli
CG8216	lilli
Hmgs	toe
CG9520	toe
cas	toe
Hem	toe
Optix	toe
sas	toe
ken	toe
fru	toe
ben	qkr58E-3
stumps	qkr58E-3
mfas	qkr58E-3
emb	qkr58E-3
wg	qkr58E-3
LanB2	qkr58E-3
mask	qkr58E-3
pnr	qkr58E-3
mbt	qkr58E-3
svr	qkr58E-3
th	qkr58E-3
caup	qkr58E-3
msi	qkr58E-3
qm	qkr58E-3
sktl	up
Sulf1	up
ey	up
Lim1	up
gkt	up
jumu	up
CG8247	up
Dscam	up
grp	up
Mhc	up
tsh	hep
raw	hep
p53	hep
d	Dap160
Lcp65Ag1	Dap160
brm	Dap160
bigmax	Dap160
CG17221	Dap160
v	Dap160
vap	Dap160
CG33205	l(2)gd1
Ptpmeg	l(2)gd1
CG17221	l(2)gd1
dj	l(2)gd1
Prm	l(2)gd1
CG9509	hkb
PebIII	hkb
lva	beta4GalNAcTA
sec13	beta4GalNAcTA
Ephrin	beta4GalNAcTA
Rho1	beta4GalNAcTA
RhoGAP68F	beta4GalNAcTA
bun	beta4GalNAcTA
trio	beta4GalNAcTA
Dif	beta4GalNAcTA
dpn	Mer
l(2)efl	Mer
ine	Mer
Myo61F	Mer
sll	Mtl
dpn	Mtl
CG9509	Mtl
jing	Mtl
t	Mtl
CG9104	Mtl
sn	Mtl
Pop2	Mtl
sdt	spin
sas	spin
CG1942	spin
t	spin
Cyt-c-d	mfas
Mmp1	mfas
spir	mfas
qkr58E-3	mfas
Dys	mfas
mbt	mfas
ksr	mfas
Mitf	mfas
Hmgs	frc
lilli	frc
Nf1	frc
ex	frc
Cct1	frc
sli	frc
sbb	Krn
CG10641	Krn
how	Krn
l(2)gl	Krn
ex	Krn
svr	Krn
disco	Krn
eIF-4a	Krn
eIF-4E	Krn
ecd	Krn
crc	mam
140up	mam
stumps	mam
emb	mam
wg	mam
ksr	mam
ap	mam
scrib	brk
Optix	brk
zfh1	brk
Nrx-IV	brk
chn	brk
bnb	brk
Arc42	Ark
cher	Ark
Lcp65Ag1	Ark
Oseg1	Ark
Ice	Ark
Psn	Ark
CG8247	Ark
vap	Ark
bt	Ark
emp	mmy
ash2	mmy
pav	mmy
tin	mmy
Ca-alpha1D	mri
sbb	mri
Uba1	mri
sar1	mri
glec	mri
l(2)37Cc	mri
dos	mri
bap	Crk
acj6	Crk
ey	Crk
tub	Crk
CSN4	Crk
NetB	Crk
CG6416	ssh
Sur	ssh
Aph-4	ssh
Myo61F	ssh
dl	fs(1)K10
Sulf1	Psn
Ice	Psn
Glycogenin	Psn
Lim1	Psn
Ark	Psn
Appl	Psn
v	Psn
bt	Psn
CG6416	CG9509
Sry-delta	CG9509
hkl	CG9509
ry	CG9509
Alk	CG9509
ix	CG9509
hkb	CG9509
Mtl	CG9509
E(bx)	CG9509
nmo	CG9509
vlc	CG9509
bl	CG9509
Bap60	CG9509
meso18E	CG9509
E2f2	CG9509
her	CG9509
prod	CG9509
stg	CG9509
pelo	CkIIalpha
SelD	CkIIalpha
PebIII	CkIIalpha
Sur	car
Eip63F-1	car
RhoGAPp190	capu
sax	capu
Dys	capu
glec	capu
ksr	capu
ap	capu
CG32486	cact
dib	cact
Antp	cact
ry	Patj
dpn	Patj
dsd	Patj
LIMK1	Patj
CG14995	Patj
pros	dpp
CG3075	dpp
mib1	dpp
Apc2	dpp
ry	dpp
Pk92B	dpp
Aph-4	dpp
tok	xl6
Dat	xl6
scyl	dally
sgl	dally
elav	dally
stil	dally
Cip4	dally
Dhc64C	Pi3K92E
pnt	Pi3K92E
dib	Pi3K92E
Lac	E(bx)
CG9509	E(bx)
vlc	E(bx)
ben	emb
RhoGAPp190	emb
140up	emb
Pkn	emb
qkr58E-3	emb
mam	emb
wg	emb
enok	emb
CG8216	emb
qm	emb
Dat	CtBP
CG16719	CtBP
Sobp	Dad
LanA	Dad
Orct	Dad
pav	Dad
LCBP1	Dad
bcd	Dad
slam	Dad
ppan	amx
Myo31DF	amx
Nrx-IV	amx
dib	amx
Pde8	Ank2
sec13	Ank2
inv	Ank2
chif	Ank2
G-oalpha47A	Ank2
Apc	Ank2
Cip4	Ank2
Dif	Ank2
CG18369	CG34417
cbt	CG34417
santa-maria	scra
cnc	scra
RpL30	scra
ALiX	scra
Tab2	scra
SelG	scra
chrw	scra
Btk29A	dsd
yrt	dsd
ry	dsd
Patj	dsd
Idgf5	dsd
lva	Ephrin
Sema-2a	Ephrin
Galpha73B	Ephrin
emc	Ephrin
sec13	Ephrin
beta4GalNAcTA	Ephrin
jing	Ephrin
bun	Ephrin
ecd	Ephrin
PhKgamma	Appl
Ca-alpha1D	Appl
Oseg1	Appl
sle	Appl
Ice	Appl
Psn	Appl
ap	Appl
Idgf2	Appl
Rab7	sty
G-ialpha65A	sty
gro	sty
G-oalpha47A	sty
Pvr	RhoL
raw	RhoL
cbt	twi
pio	twi
Tina-1	tub
ey	tub
Crk	tub
CG6416	ftz-f1
bap	ftz-f1
ea	ftz-f1
Sin3A	ftz-f1
Eip63F-1	ftz-f1
btl	wg
tsh	wg
Akap200	wg
CG34379	wg
chic	wg
qkr58E-3	wg
mam	wg
emb	wg
Sh	wg
Cyt-c-d	LanB1
Hmgs	LanB1
inv	LanB1
LanB2	LanB1
svr	LanB1
Mef2	LanB1
Dad	LanA
Dcp-1	LanA
tutl	LanA
Pink1	LanA
robo	LanB2
stumps	LanB2
wrapper	LanB2
qkr58E-3	LanB2
LanB1	LanB2
svr	LanB2
tamo	Chi
sns	Chi
stil	Chi
aft	Chi
CG6416	nmo
CG9509	nmo
PebIII	nmo
d	ics
betaTub56D	ics
ash1	ics
sle	ics
bon	ics
chic	ics
chif	ics
Uba1	ics
Hs2st	ics
14-3-3zeta	ics
chinmo	ics
MED11	oaf
Akap200	oaf
Nf1	oaf
morgue	oaf
Set2	oaf
Gtp-bp	oaf
Sh	oaf
CG12896	oaf
CG4500	oaf
toy	dco
Lcp65Ag1	dco
drk	dco
RhoGAPp190	Dys
mfas	Dys
capu	Dys
mbt	Dys
Src42A	Dys
ksr	Dys
prd	Dys
Pvf1	Dys
dl	drm
santa-maria	RpL30
cnc	RpL30
ea	RpL30
CG34450	RpL30
scra	RpL30
CG6372	RpL30
CG17470	RpL30
SelG	RpL30
Atx2	RpL30
Eip74EF	how
siz	how
cp309	how
FKBP59	how
Sxl	how
Krn	how
Nrx-IV	how
dib	how
eIF-4E	how
Tina-1	dei
CG4945	dei
Hph	dei
Hr46	dei
dl	CG1244
CG3075	Chc
dsx	Chc
form3	Chc
lilli	Chc
Nf1	Chc
dnc	Chc
ken	Chc
dib	Chc
msi	Chc
Cct1	Chc
Dad	Orct
slam	Orct
pio	Orct
pnut	sgl
dally	sgl
l(2)gl	sgl
fw	sgl
stil	sgl
qua	CG17221
dup	CG17221
l(1)G0289	CG17221
brm	CG17221
Atg5	CG17221
bigmax	CG17221
Dap160	CG17221
l(2)gd1	CG17221
18w	CG17221
Fmr1	CG17221
vap	CG17221
dj	CG17221
CG1942	CG17221
mth	CG17221
shg	CG17221
loco	CG17221
crol	CG17221
sn	CG17221
ap	CG17221
Cyp1	gkt
bap	gkt
Tina-1	gkt
wal	gkt
up	gkt
Ald	gkt
v	gkt
Mhc	gkt
Msp-300	gkt
Pen	gkt
tra2	by
puc	by
lmd	by
tutl	Pka-C3
NetB	Pka-C3
CG6416	vlc
dpn	vlc
CG9509	vlc
E(bx)	vlc
Taf4	vlc
brat	vlc
bt	vlc
ttk	fl(2)d
CG6416	fl(2)d
PebIII	fl(2)d
fred	Nf1
rad50	Nf1
noc	Nf1
frc	Nf1
oaf	Nf1
Chc	Nf1
dnc	Nf1
Rbp9	Nf1
tral	CG6372
ofs	CG6372
CG34450	CG6372
RpL30	CG6372
CG17470	CG6372
Atx2	CG6372
ben	Rho1
140up	Rho1
cbx	Rho1
beta4GalNAcTA	Rho1
bun	Rho1
blow	Rho1
fog	Rho1
tok	kuk
Dat	kuk
CG16719	kuk
cbx	l(2)gl
sbb	l(2)gl
Krn	l(2)gl
sgl	l(2)gl
RhoGAP68F	l(2)gl
tou	l(2)gl
CG8216	l(2)gl
dup	Ald
Tina-1	Ald
wal	Ald
gkt	Ald
grp	Ald
Mhc	Ald
Msp-300	Ald
dos	Ald
l(2)efl	jumu
up	jumu
CG4945	jumu
Mlc1	jumu
Myo61F	jumu
tok	glu
Sur	fs(2)ltoPP43
Eip63F-1	fs(2)ltoPP43
rdo	CycE
tok	CycE
Ice	CG8247
Lim1	CG8247
up	CG8247
Ark	CG8247
ird5	CG8247
Tak1	CG8247
Mlc1	CG8247
Mhc	CG8247
l(2)efl	CSN4
Crk	CSN4
Sin3A	CSN4
CG17221	18w
Nrt	18w
trc	18w
dj	18w
shg	18w
loco	18w
bt	18w
Lar	bs
cp309	bs
Eip71CD	bs
sas	bs
Nrx-IV	bs
dib	bs
srp	Nrt
Btk29A	Nrt
msn	Nrt
dup	Nrt
mib1	Nrt
dlg1	Nrt
dock	Nrt
brm	Nrt
hdc	Nrt
knrl	Nrt
Rack1	Nrt
Cka	Nrt
sw	Nrt
Pk92B	Nrt
18w	Nrt
Fas3	Nrt
jar	Nrt
svr	Nrt
trn	Nrt
pyd	Nrt
shg	Nrt
loco	Nrt
Aph-4	Nrt
Idgf5	Nrt
fax	Nrt
CG9104	Nrt
Hs6st	Nrt
stumps	mask
qkr58E-3	mask
mbt	mask
svr	mask
msi	mask
Mmp2	gl
MED11	gl
CdsA	gl
phyl	gl
tow	gl
gro	gl
Atg6	gl
wupA	gl
Sxl	gl
peb	gl
elav	gl
disco	gl
CG9769	gl
Apc	gl
stil	gl
Cip4	gl
uzip	gl
ofs	Cp1
bap	Cp1
sle	Cp1
Dscam	Cp1
dec-1	Cp1
btl	ex
emc	ex
Arp66B	ex
scyl	ex
sbb	ex
FKBP59	ex
S6kII	ex
frc	ex
Krn	ex
CG8216	ex
cta	ex
eIF-4E	ex
msi	ex
sll	jing
Lcp65Ag1	jing
bigmax	jing
Mtl	jing
Ephrin	jing
vap	jing
PebIII	jing
CG8216	jing
Rab7	shrb
bnl	shrb
Syb	shrb
G-salpha60A	shrb
zfh2	shrb
chinmo	shrb
tou	shrb
tsh	raw
inaC	raw
Spred	raw
chp	raw
hep	raw
RhoL	raw
Myo31DF	raw
morgue	raw
Jafrac2	raw
ninaE	raw
blow	raw
ash1	CG9445
ine	CG9445
wls	CG9445
Abd-B	CG9445
Lim1	CG9445
Stat92E	CG9445
tutl	gbb
d	Hs2st
sle	Hs2st
chif	Hs2st
ics	Hs2st
chinmo	Hs2st
Idgf2	Hs2st
emp	sls
MYPT-75D	sls
btl	sls
Akap200	sls
MED4	sls
rad50	sls
tud	sls
cin	sls
peb	sls
CG1942	sls
CG32082	sls
tin	sls
tra	kis
CG6416	kis
dpn	kis
cas	run
CG32486	run
dsx	run
cp309	run
Trl	run
rhea	run
cg	run
Nrx-IV	run
dib	run
Antp	run
RhoGAPp190	pnr
Pkn	pnr
Rack1	pnr
qkr58E-3	pnr
svr	pnr
Rbp9	pnr
qm	pnr
LCBP1	pn
jagn	pnt
Optix	pnt
Pi3K92E	pnt
dib	pnt
tkv	pnt
l(1)G0289	Fmr1
CG17221	Fmr1
wus	Fmr1
dj	Fmr1
loco	Fmr1
dec-1	Fmr1
CycB	Myo31DF
Dat	Myo31DF
dome	Myo31DF
dpn	Myo31DF
chp	Myo31DF
amx	Myo31DF
raw	Myo31DF
p53	Myo31DF
Idgf4	Myo31DF
l(3)mbt	Myo31DF
Atg5	ALiX
Lim1	ALiX
scra	ALiX
Tab2	ALiX
cher	sgg
Rbp9	sgg
bun	sgg
flw	sgg
Rab5	mbt
RhoGAPp190	mbt
Cyt-c-d	mbt
spen	mbt
stumps	mbt
G-ialpha65A	mbt
wrapper	mbt
qkr58E-3	mbt
mfas	mbt
Dys	mbt
mask	mbt
Src42A	mbt
svr	mbt
ksr	mbt
sli	mbt
ofs	Sin3A
Cyp1	Sin3A
bap	Sin3A
acj6	Sin3A
ftz-f1	Sin3A
CSN4	Sin3A
chrw	Sin3A
Galpha73B	dnc
CG3075	dnc
CG9520	dnc
CG12301	dnc
Chc	dnc
Nf1	dnc
yellow-f	dnc
chp	morgue
oaf	morgue
raw	morgue
sprt	morgue
Hr78	morgue
fog	morgue
emp	Set2
Akap200	Set2
oaf	Set2
Hr78	Set2
Dlic2	exu
SelG	exu
Atx2	exu
rib	odd
t	odd
rdo	esc
tok	esc
mbl	dah
CG6416	Taf4
dpn	Taf4
vlc	Taf4
v	Taf4
RhoGAP68F	Taf4
Myo61F	Taf4
tsh	Jafrac2
raw	Jafrac2
p53	Jafrac2
tutl	Jafrac2
jagn	Fas3
Optix	Fas3
Nrt	Fas3
t	Fas3
Galpha73B	wus
fred	wus
Sb	wus
form3	wus
bigmax	wus
Fmr1	wus
W	Wnt5
toy	Wnt5
Abd-B	Wnt5
W	sprt
morgue	sprt
ry	jar
Nrt	jar
drl	jar
loco	jar
Aph-4	jar
Pop2	jar
CG33205	v
yrt	v
ct	v
Sulf1	v
CG3987	v
Ice	v
Dap160	v
Psn	v
gkt	v
Taf4	v
numb	v
pcm	v
bt	v
EcR	v
dec-1	v
Mmp2	Snap
CdsA	Snap
kay	Snap
Pde8	Snap
CadN	Snap
ash1	Snap
rg	Snap
chinmo	Snap
Rheb	Snap
Pgant35A	Snap
Su(z)12	vap
Ptpmeg	vap
brm	vap
CG2681	vap
form3	vap
Dap160	vap
Ark	vap
CG17221	vap
jing	vap
dj	vap
Idgf5	vap
bt	vap
sn	vap
RhoGAPp190	Src42A
Pkn	Src42A
Rack1	Src42A
Dys	Src42A
mbt	Src42A
svr	Src42A
fax	Src42A
emp	esg
peb	esg
pav	esg
pros	zfh1
CG3075	zfh1
dsx	zfh1
Optix	zfh1
brk	zfh1
chn	zfh1
Aph-4	zfh1
glec	zfh1
CG16719	alien
Mmp1	peb
gl	peb
sls	peb
esg	peb
eg	par-1
cic	par-1
Nrx-IV	par-1
Mef2	par-1
d	hyd
cher	hyd
kay	hyd
Akap200	hyd
ird5	hyd
aft	hyd
trio	hyd
Btk29A	trc
Ptpmeg	trc
CG2681	trc
18w	trc
dj	trc
shg	trc
bt	trc
crc	Eip63E
abd-A	Eip63E
cbx	Eip63E
G-ialpha65A	Eip63E
enok	Eip63E
fog	Eip63E
140up	ird5
Ca-alpha1D	ird5
ash1	ird5
CG8247	ird5
hyd	ird5
CG13850	ird5
CG9509	bl
PebIII	bl
cher	Syx1A
kay	Syx1A
tud	Syx1A
fw	Syx1A
stil	Syx1A
CG6416	drl
Alh	drl
jar	drl
t	drl
Aph-4	drl
Mmp2	rg
140up	rg
tud	rg
CadN	rg
Snap	rg
stil	rg
Pgant35A	rg
cas	apt
Dl	apt
dib	apt
Cct1	apt
Cyt-c-d	svr
spen	svr
CG3075	svr
Abi	svr
robo	svr
stumps	svr
dsx	svr
Akt1	svr
G-ialpha65A	svr
Pkn	svr
wrapper	svr
klar	svr
Rack1	svr
Khc	svr
noc	svr
qkr58E-3	svr
Krn	svr
LanB1	svr
LanB2	svr
Nrt	svr
mask	svr
pnr	svr
mbt	svr
Src42A	svr
CG12896	svr
qm	svr
caps	sar1
Syb	sar1
B4	sar1
G-salpha60A	sar1
mri	sar1
LIMK1	sar1
Hph	sar1
glec	sar1
Dlic2	Tab2
Lim1	Tab2
scra	Tab2
ALiX	Tab2
CG13850	Tab2
SelG	Tab2
tsh	zfh2
cbx	zfh2
scyl	zfh2
boss	zfh2
Scgdelta	zfh2
shrb	zfh2
fred	dj
Ptpmeg	dj
dup	dj
l(1)G0289	dj
Apc2	dj
Atg5	dj
l(2)gd1	dj
CG17221	dj
18w	dj
Fmr1	dj
vap	dj
trc	dj
shg	dj
loco	dj
crol	dj
Pop2	dj
pdm2	dj
pot	tum
lin	yellow-f
Hmgs	yellow-f
CG9520	yellow-f
sns	yellow-f
chico	yellow-f
Vps28	yellow-f
CG12301	yellow-f
dnc	yellow-f
dib	yellow-f
tsh	p53
inaC	p53
Spred	p53
Alk	p53
hep	p53
Myo31DF	p53
Jafrac2	p53
Sur	p53
ninaE	p53
lic	p53
cathD	ImpE3
tral	ImpE3
drk	ImpE3
l(2)37Cc	ImpE3
CG2678	cbt
Es2	cbt
lola	cbt
CG34417	cbt
twi	cbt
pio	cbt
flfl	dl
Su(var)2-10	dl
CycB	dl
Dat	dl
Sry-delta	dl
Dp	dl
CG12301	dl
fs(1)K10	dl
drm	dl
CG1244	dl
Rca1	dl
meso18E	dl
hyx	dl
l(3)mbt	dl
PebIII	dl
Arc-p34	dl
tld	dl
prod	dl
Dhc64C	Dl
dsx	Dl
sno	Dl
Eip71CD	Dl
apt	Dl
chn	Dl
rdx	Dl
CG6416	Sur
ena	Sur
Iswi	Sur
ssh	Sur
car	Sur
fs(2)ltoPP43	Sur
p53	Sur
Eip63F-1	Sur
tin	Sur
tok	Rpd3
Dat	Rpd3
CG16719	Rpd3
Not1	CG4945
lola	CG4945
cnk	CG4945
dei	CG4945
jumu	CG4945
Hr46	CG4945
Msp-300	CG4945
CG9104	CG4945
Myo61F	CG4945
dos	CG4945
Rab7	eve
CG34379	eve
tup	eve
Mitf	eve
ine	Stat92E
wls	Stat92E
CG9445	Stat92E
Mlc1	Stat92E
fd59A	ken
spir	ken
spen	ken
Rack1	ken
Hem	ken
toe	ken
Chc	ken
rdo	dpld
Dat	dpld
Galpha73B	CG1942
BicD	CG1942
Atg5	CG1942
fal	CG1942
lilli	CG1942
spin	CG1942
CG17221	CG1942
sls	CG1942
Pvr	Dcp-1
nej	Dcp-1
LanA	Dcp-1
PhKgamma	Tak1
cnc	Tak1
Lim1	Tak1
CG8247	Tak1
Trl	cg
run	cg
Nrx-IV	cg
Aph-4	cg
Mkp3	fw
Atg6	fw
sgl	fw
Syx1A	fw
stil	fw
Rheb	fw
msk	tutl
Yp1	tutl
CG17739	tutl
LanA	tutl
Pka-C3	tutl
gbb	tutl
Jafrac2	tutl
ninaE	tutl
fs(1)M3	tutl
Pink1	tutl
Dat	bhr
mmy	ash2
Idgf4	ash2
Galpha73B	mth
Atg5	mth
Oseg1	mth
CG3829	mth
Ef1gamma	mth
CG17221	mth
Sh	mth
ksr	mth
ap	mth
fred	numb
Lcp65Ag1	numb
form3	numb
chif	numb
Abd-B	numb
v	numb
pcm	numb
bt	numb
Idgf2	numb
cathD	14-3-3zeta
chico	14-3-3zeta
ics	14-3-3zeta
CG13850	14-3-3zeta
aft	14-3-3zeta
Ggamma1	14-3-3zeta
l(2)37Cc	14-3-3zeta
mbl	Lis-1
LCBP1	Lis-1
eg	alpha-Spec
Lar	alpha-Spec
klar	alpha-Spec
rhea	alpha-Spec
Nrx-IV	alpha-Spec
bnb	alpha-Spec
caup	alpha-Spec
Mef2	alpha-Spec
W	twf
Tm1	twf
ine	twf
twf	twf
CG9509	Bap60
PebIII	Bap60
PhKgamma	drk
cic	drk
dco	drk
ImpE3	drk
CG13850	drk
Ggamma1	drk
Eip74EF	Nrx-IV
Lar	Nrx-IV
scrib	Nrx-IV
cp309	Nrx-IV
Trl	Nrx-IV
klar	Nrx-IV
Eip71CD	Nrx-IV
Optix	Nrx-IV
rhea	Nrx-IV
brk	Nrx-IV
amx	Nrx-IV
how	Nrx-IV
bs	Nrx-IV
run	Nrx-IV
par-1	Nrx-IV
cg	Nrx-IV
alpha-Spec	Nrx-IV
chn	Nrx-IV
Sema-1b	Nrx-IV
bnb	Nrx-IV
Cip4	Nrx-IV
dib	Nrx-IV
caup	Nrx-IV
fru	Nrx-IV
tkv	Nrx-IV
eIF-4E	Nrx-IV
Mef2	Nrx-IV
Btk29A	trn
mib1	trn
Nrt	trn
pyd	trn
CG3075	chn
dsx	chn
Hem	chn
brk	chn
zfh1	chn
Dl	chn
Nrx-IV	chn
Aph-4	chn
lva	RhoGAP68F
bon	RhoGAP68F
beta4GalNAcTA	RhoGAP68F
l(2)gl	RhoGAP68F
Taf4	RhoGAP68F
Apc	RhoGAP68F
Pgant35A	RhoGAP68F
Mitf	RhoGAP68F
rdo	CycA
ey	LIMK1
Patj	LIMK1
sar1	LIMK1
dl	Rca1
CkIIalpha	pelo
PebIII	pelo
Vhl	CG32082
cp309	CG32082
sas	CG32082
sls	CG32082
Mbs	CG32082
dock	pyd
Nrt	pyd
trn	pyd
Su(z)12	Mlc1
Glycogenin	Mlc1
jumu	Mlc1
CG8247	Mlc1
Stat92E	Mlc1
Mhc	Mlc1
Msp-300	Mlc1
CG9509	meso18E
dl	meso18E
PebIII	meso18E
Dhc64C	rdx
sdt	rdx
Dl	rdx
dib	rdx
baz	rdx
Src64B	t
Arp66B	t
CG8149	t
Alh	t
jagn	t
E2f	t
sdt	t
rib	t
Mtl	t
spin	t
odd	t
Fas3	t
drl	t
PebIII	t
CG9104	t
Traf6	t
Pop2	t
CG16719	alph
pot	alph
tow	elav
dally	elav
gl	elav
tou	elav
Btk29A	shg
Ptpmeg	shg
msn	shg
l(1)G0289	shg
CG17221	shg
18w	shg
Nrt	shg
trc	shg
dj	shg
bt	shg
e	shn
tral	shn
PhKgamma	shn
cnc	shn
Oseg1	shn
CG13850	shn
Rab5	th
emc	th
abd-A	th
G-ialpha65A	th
CG10641	th
qkr58E-3	th
enok	th
tra2	lmd
Eip74EF	lmd
sns	lmd
puc	lmd
by	lmd
disco	lmd
Mbs	lmd
CG4500	lmd
baz	lmd
Rab5	enok
emc	enok
abd-A	enok
emb	enok
Eip63E	enok
th	enok
fog	enok
ecd	enok
dup	loco
Sulf1	loco
CG17221	loco
18w	loco
Nrt	loco
Fmr1	loco
jar	loco
dj	loco
bt	loco
sn	loco
Eip74EF	disco
sns	disco
siz	disco
FKBP59	disco
Sxl	disco
Krn	disco
gl	disco
lmd	disco
kay	Gtp-bp
sav	Gtp-bp
sno	Gtp-bp
sec13	Gtp-bp
form3	Gtp-bp
oaf	Gtp-bp
ap	Gtp-bp
trio	Gtp-bp
CG2681	crol
CG17221	crol
dj	crol
sn	crol
ap	crol
prd	crol
Trl	Sema-1b
Optix	Sema-1b
Nrx-IV	Sema-1b
Aph-4	Sema-1b
tkv	Sema-1b
rdo	dom
Dat	dom
pros	Aph-4
qua	Aph-4
Alh	Aph-4
jagn	Aph-4
dpn	Aph-4
E2f	Aph-4
Trl	Aph-4
Optix	Aph-4
ssh	Aph-4
dpp	Aph-4
Nrt	Aph-4
jar	Aph-4
zfh1	Aph-4
drl	Aph-4
cg	Aph-4
chn	Aph-4
Sema-1b	Aph-4
bnb	Aph-4
fru	Aph-4
tkv	Aph-4
Mef2	Aph-4
sli	Aph-4
emp	Hr78
Rab5	Hr78
btl	Hr78
Akap200	Hr78
cin	Hr78
morgue	Hr78
Set2	Hr78
CG6416	kuz
Ptpmeg	kuz
Arp66B	kuz
Lcp65Ag1	kuz
hdc	kuz
rux	kuz
bigmax	kuz
Tl	kuz
CG16719	mbo
pot	mbo
Lcp65Ag1	par-6
ct	par-6
Idgf5	par-6
Prm	par-6
Pde8	ast
ea	ast
CG13850	ast
Idgf2	ast
MED4	CG9769
Atg6	CG9769
gl	CG9769
cher	Rbp9
sno	Rbp9
Nf1	Rbp9
pnr	Rbp9
sgg	Rbp9
CG12896	Rbp9
bt	Rbp9
dl	hyx
pio	sced
tsh	ninaE
raw	ninaE
p53	ninaE
tutl	ninaE
l(2)efl	Dscam
sle	Dscam
Sulf1	Dscam
Glycogenin	Dscam
up	Dscam
Cp1	Dscam
Prm	Dscam
mus304	Eip63F-1
eya	Eip63F-1
Sobp	Eip63F-1
Iswi	Eip63F-1
ine	Eip63F-1
car	Eip63F-1
ftz-f1	Eip63F-1
fs(2)ltoPP43	Eip63F-1
Sur	Eip63F-1
Idgf4	Eip63F-1
wee	Eip63F-1
Hr46	Eip63F-1
rdo	lic
tok	lic
p53	lic
Su(z)12	Idgf5
Jra	Idgf5
Btk29A	Idgf5
Ptpmeg	Idgf5
bib	Idgf5
hdc	Idgf5
sktl	Idgf5
yrt	Idgf5
ct	Idgf5
ry	Idgf5
Ddx1	Idgf5
ey	Idgf5
Dok	Idgf5
dsd	Idgf5
Nrt	Idgf5
vap	Idgf5
par-6	Idgf5
pcm	Idgf5
grp	Idgf5
bt	Idgf5
EcR	Idgf5
MED11	Idgf4
CG6416	Idgf4
eya	Idgf4
Sobp	Idgf4
ine	Idgf4
Myo31DF	Idgf4
ash2	Idgf4
Eip63F-1	Idgf4
fd59A	Mbs
Eip74EF	Mbs
puc	Mbs
CG32082	Mbs
lmd	Mbs
Apc	Mbs
pnut	opa
S6kII	opa
dib	opa
CG8216	opa
Dat	lwr
CG6416	wee
ine	wee
Eip63F-1	wee
Hr46	wee
pros	Cks30A
CG3075	Cks30A
Apc2	Cks30A
Rack1	Cks30A
sw	Cks30A
Hs6st	Cks30A
sax	fax
Rack1	fax
NAT1	fax
Nrt	fax
Src42A	fax
eff	fax
prd	fax
Hs6st	fax
lva	bun
kay	bun
Pde8	bun
gro	bun
inv	bun
Pak	bun
beta4GalNAcTA	bun
Ephrin	bun
Rho1	bun
sgg	bun
flw	bun
trio	bun
Hem	bnb
Optix	bnb
brk	bnb
alpha-Spec	bnb
Nrx-IV	bnb
Aph-4	bnb
fru	bnb
Mmp2	Apc
tra2	Apc
lva	Apc
CdsA	Apc
wupA	Apc
Ank2	Apc
gl	Apc
RhoGAP68F	Apc
Mbs	Apc
chinmo	Apc
Pgant35A	Apc
SelD	ytr
PebIII	ytr
BicD	blow
CG6416	blow
fal	blow
Rho1	blow
raw	blow
PebIII	blow
ine	Hph
ey	Hph
dei	Hph
sar1	Hph
Hr46	Hph
tutl	fs(1)M3
cher	chinmo
Pde8	chinmo
sle	chinmo
ics	chinmo
shrb	chinmo
Hs2st	chinmo
Snap	chinmo
Apc	chinmo
aft	chinmo
Rheb	chinmo
cathD	CG13850
ird5	CG13850
Tab2	CG13850
14-3-3zeta	CG13850
drk	CG13850
shn	CG13850
ast	CG13850
l(2)37Cc	CG13850
poe	CG13850
Alk	E2f2
CG9509	E2f2
PebIII	E2f2
G-ialpha65A	eIF-4a
gro	eIF-4a
sbb	eIF-4a
CG10641	eIF-4a
Sxl	eIF-4a
Krn	eIF-4a
fog	eIF-4a
msi	eIF-4a
tamo	stil
tud	stil
CadN	stil
G-salpha60A	stil
cic	stil
dally	stil
Chi	stil
sgl	stil
gl	stil
Syx1A	stil
rg	stil
fw	stil
aft	stil
MED4	Sh
Rack1	Sh
chic	Sh
wg	Sh
oaf	Sh
mth	Sh
rdo	l(3)mbt
Dat	l(3)mbt
Myo31DF	l(3)mbt
dl	l(3)mbt
tok	osa
pot	osa
